id,title,genres,original_language,popularity,release_date,runtime,tagline,vote_average,poster_url,overview,id_description,id_description_keywords_genres,anger,disgust,fear,joy,sadness,surprise,neutral,genre_list
960875,The Chalk Line,Horror-Thriller-Mystery,es,118.056,2022-09-09,106.0,,6.4,https://image.tmdb.org/t/p/w500/ifxAT8LVbSCxAi290VplTwbEQNh.jpg,After a couple finds a traumatized child of unknown origins wife Paula must decipher the girl's strange behaviors to unlock her identity and dark past.,960875 After a couple finds a traumatized child of unknown origins wife Paula must decipher the girl's strange behaviors to unlock her identity and dark past.,960875 After a couple finds a traumatized child of unknown origins wife Paula must decipher the girl's strange behaviors to unlock her identity and dark past. nan Horror Thriller Mystery,0.0641336441040039,0.10400667786598206,0.7663112282752991,0.04056443274021149,0.5494767427444458,0.11169017851352692,0.07876550406217575,"['Horror', 'Thriller', 'Mystery']"
691777,Jesus,Family-History-Music,en,118.046,2020-05-15,130.0,,7.5,https://image.tmdb.org/t/p/w500/aFC4cY9lBsZXTjrqvKrwqusXaa7.jpg,From the bustling streets of Jerusalem to the raging Sea of Galilee join Peter Nicodemus Mary Magdalene and a multitude of others as they journey alongside the most famous person ever to walk the earth. Witness the most miraculous events in history as Jesus sets sail with fishermen challenges the Pharisees befriends the outcasts and heals the hurting. The lives he touches will never be the same. Filmed in front of a live audience Sight & Sound's spectacular original production has been experienced by over one million people live on stage.,691777 From the bustling streets of Jerusalem to the raging Sea of Galilee join Peter Nicodemus Mary Magdalene and a multitude of others as they journey alongside the most famous person ever to walk the earth. Witness the most miraculous events in history as Jesus sets sail with fishermen challenges the Pharisees befriends the outcasts and heals the hurting. The lives he touches will never be the same. Filmed in front of a live audience Sight & Sound's spectacular original production has been experienced by over one million people live on stage.,691777 From the bustling streets of Jerusalem to the raging Sea of Galilee join Peter Nicodemus Mary Magdalene and a multitude of others as they journey alongside the most famous person ever to walk the earth. Witness the most miraculous events in history as Jesus sets sail with fishermen challenges the Pharisees befriends the outcasts and heals the hurting. The lives he touches will never be the same. Filmed in front of a live audience Sight & Sound's spectacular original production has been experienced by over one million people live on stage. bible jesus christ christian film sight & sound Family History Music,0.49801626801490784,0.10400667786598206,0.3750990033149719,0.8108634948730469,0.907504141330719,0.11169017851352692,0.11723671108484268,"['Family', 'History', 'Music']"
425909,Ghostbusters: Afterlife,Fantasy-Comedy-Adventure-Science Fiction,en,117.942,2021-11-18,124.0,Discover the past. Protect the future.,7.389,https://image.tmdb.org/t/p/w500/sg4xJaufDiQl7caFEskBtQXfD4x.jpg,When single mom Callie and her two kids Trevor and Phoebe arrive in a small Oklahoma town they begin to discover their connection to the original Ghostbusters and the secret legacy their grandfather left behind.,425909 When single mom Callie and her two kids Trevor and Phoebe arrive in a small Oklahoma town they begin to discover their connection to the original Ghostbusters and the secret legacy their grandfather left behind.,425909 When single mom Callie and her two kids Trevor and Phoebe arrive in a small Oklahoma town they begin to discover their connection to the original Ghostbusters and the secret legacy their grandfather left behind. small town afterlife ghostbuster nostalgia sequel ghost aftercreditsstinger duringcreditsstinger dead grandfather ancient evil otherworldly beings paranormal events father absence ghostbusters Fantasy Comedy Adventure Science Fiction,0.0641336441040039,0.10400667786598206,0.1729784607887268,0.41712141036987305,0.5494767427444458,0.11169017851352692,0.07876550406217575,"['Fantasy', 'Comedy', 'Adventure', 'Science Fiction']"
315635,Spider-Man: Homecoming,Action-Adventure-Science Fiction-Drama,en,117.558,2017-07-05,133.0,Homework can wait. The city can't.,7.345,https://image.tmdb.org/t/p/w500/c24sv2weTHPsmDa7jEMN0m2P3RT.jpg,Following the events of Captain America: Civil War Peter Parker with the help of his mentor Tony Stark tries to balance his life as an ordinary high school student in Queens New York City with fighting crime as his superhero alter ego Spider-Man as a new threat the Vulture emerges.,315635 Following the events of Captain America: Civil War Peter Parker with the help of his mentor Tony Stark tries to balance his life as an ordinary high school student in Queens New York City with fighting crime as his superhero alter ego Spider-Man as a new threat the Vulture emerges.,315635 Following the events of Captain America: Civil War Peter Parker with the help of his mentor Tony Stark tries to balance his life as an ordinary high school student in Queens New York City with fighting crime as his superhero alter ego Spider-Man as a new threat the Vulture emerges. new york city washington dc usa high school superhero based on comic reboot marvel cinematic universe (mcu) Action Adventure Science Fiction Drama,0.0641336441040039,0.10400667786598206,0.8716882467269897,0.04056443274021149,0.5494767427444458,0.11169017851352692,0.07876550406217575,"['Action', 'Adventure', 'Science Fiction', 'Drama']"
798286,Beau Is Afraid,Comedy-Adventure-Fantasy,en,117.493,2023-04-14,179.0,From his darkest fears comes the greatest adventure.,7.0,https://image.tmdb.org/t/p/w500/wgVkkjigF31r1nZV80uV0xNIoun.jpg,A paranoid man embarks on an epic odyssey to get home to his mother.,798286 A paranoid man embarks on an epic odyssey to get home to his mother.,798286 A paranoid man embarks on an epic odyssey to get home to his mother. suicide paranoia therapist trauma nightmare orgasm childhood trauma satire grief surrealism crude humor dark comedy fear maniac birth attic death of mother entrepreneur existentialism anxiety disorder absurdist mother son relationship based on short film anxiety bizarre comedy odyssey Comedy Adventure Fantasy,0.0641336441040039,0.10400667786598206,0.7118280529975891,0.04056443274021149,0.5494767427444458,0.11169017851352692,0.07876550406217575,"['Comedy', 'Adventure', 'Fantasy']"
12444,Harry Potter and the Deathly Hallows: Part 1,Adventure-Fantasy,en,117.479,2010-11-17,146.0,Nowhere is safe.,7.754,https://image.tmdb.org/t/p/w500/iGoXIpQb7Pot00EEdwpwPajheZ5.jpg,Harry Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose the world is more dangerous than ever.,12444 Harry Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose the world is more dangerous than ever.,12444 Harry Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose the world is more dangerous than ever. witch friendship london england corruption escape teleportation isolation magic bravery radio road trip shelter tension attack werewolf road movie wizard christmas based on young adult novel wizarding world Adventure Fantasy,0.0641336441040039,0.10400667786598206,0.9218178391456604,0.09594714641571045,0.5494767427444458,0.11169017851352692,0.07876550406217575,"['Adventure', 'Fantasy']"
59440,Warrior,Drama-Action,en,117.473,2011-09-09,140.0,Family is worth fighting for.,7.84,https://image.tmdb.org/t/p/w500/iM8n4nZJPR2abpnyZ36FUgHiRjr.jpg,The youngest son of an alcoholic former boxer returns home where he's trained by his father for competition in a mixed martial arts tournament – a path that puts the fighter on a collision course with his estranged older brother.,59440 The youngest son of an alcoholic former boxer returns home where he's trained by his father for competition in a mixed martial arts tournament – a path that puts the fighter on a collision course with his estranged older brother.,59440 The youngest son of an alcoholic former boxer returns home where he's trained by his father for competition in a mixed martial arts tournament – a path that puts the fighter on a collision course with his estranged older brother. bank training beating mixed martial arts teacher muscleman combat alcoholic gym exercise pittsburgh pennsylvania Drama Action,0.0641336441040039,0.10400667786598206,0.08035118877887726,0.060336802154779434,0.6334702968597412,0.11169017851352692,0.07876550406217575,"['Drama', 'Action']"
744,Top Gun,Action-Drama,en,117.253,1986-05-16,110.0,Up there with the best of the best.,7.027,https://image.tmdb.org/t/p/w500/xUuHj3CgmZQ9P2cMaqQs4J0d4Zc.jpg,For Lieutenant Pete 'Maverick' Mitchell and his friend and co-pilot Nick 'Goose' Bradshaw being accepted into an elite training school for fighter pilots is a dream come true. But a tragedy as well as personal demons will threaten Pete's dreams of becoming an ace pilot.,744 For Lieutenant Pete 'Maverick' Mitchell and his friend and co-pilot Nick 'Goose' Bradshaw being accepted into an elite training school for fighter pilots is a dream come true. But a tragedy as well as personal demons will threaten Pete's dreams of becoming an ace pilot.,744 For Lieutenant Pete 'Maverick' Mitchell and his friend and co-pilot Nick 'Goose' Bradshaw being accepted into an elite training school for fighter pilots is a dream come true. But a tragedy as well as personal demons will threaten Pete's dreams of becoming an ace pilot. loss of loved one lovesickness fighter pilot self discovery pilot dying and death training camp air force airplane dangerous battle assignment u.s. navy hostility secret love cowardliness pilot school based on magazine newspaper or article Action Drama,0.0641336441040039,0.10400667786598206,0.9672136306762695,0.9209175705909729,0.5494767427444458,0.11169017851352692,0.07876550406217575,"['Action', 'Drama']"
1865,Pirates of the Caribbean: On Stranger Tides,Adventure-Action-Fantasy,en,117.087,2011-05-15,137.0,Live Forever Or Die Trying.,6.5,https://image.tmdb.org/t/p/w500/keGfSvCmYj7CvdRx36OdVrAEibE.jpg,Captain Jack Sparrow crosses paths with a woman from his past and he's not sure if it's love -- or if she's a ruthless con artist who's using him to find the fabled Fountain of Youth. When she forces him aboard the Queen Anne's Revenge the ship of the formidable pirate Blackbeard Jack finds himself on an unexpected adventure in which he doesn't know who to fear more: Blackbeard or the woman from his past.,1865 Captain Jack Sparrow crosses paths with a woman from his past and he's not sure if it's love -- or if she's a ruthless con artist who's using him to find the fabled Fountain of Youth. When she forces him aboard the Queen Anne's Revenge the ship of the formidable pirate Blackbeard Jack finds himself on an unexpected adventure in which he doesn't know who to fear more: Blackbeard or the woman from his past.,1865 Captain Jack Sparrow crosses paths with a woman from his past and he's not sure if it's love -- or if she's a ruthless con artist who's using him to find the fabled Fountain of Youth. When she forces him aboard the Queen Anne's Revenge the ship of the formidable pirate Blackbeard Jack finds himself on an unexpected adventure in which he doesn't know who to fear more: Blackbeard or the woman from his past. england spain sea captain mutiny sword prime minister sailing silver ship duke mermaid pirate soldier battle swashbuckler 18th century aftercreditsstinger blackbeard 1750s Adventure Action Fantasy,0.3199964165687561,0.10400667786598206,0.9549639821052551,0.04056443274021149,0.5494767427444458,0.11169017851352692,0.07876550406217575,"['Adventure', 'Action', 'Fantasy']"
82702,How to Train Your Dragon 2,Fantasy-Action-Adventure-Animation-Comedy-Family,en,117.032,2014-06-05,102.0,The training is over.,7.675,https://image.tmdb.org/t/p/w500/d13Uj86LdbDLrfDoHR5aDOFYyJC.jpg,Five years have passed since Hiccup and Toothless united the dragons and Vikings of Berk. Now they spend their time charting unmapped territories. During one of their adventures the pair discover a secret cave that houses hundreds of wild dragons -- and a mysterious dragon rider who turns out to be Hiccup's mother Valka. Hiccup and Toothless then find themselves at the center of a battle to protect Berk from a power-hungry warrior named Drago.,82702 Five years have passed since Hiccup and Toothless united the dragons and Vikings of Berk. Now they spend their time charting unmapped territories. During one of their adventures the pair discover a secret cave that houses hundreds of wild dragons -- and a mysterious dragon rider who turns out to be Hiccup's mother Valka. Hiccup and Toothless then find themselves at the center of a battle to protect Berk from a power-hungry warrior named Drago.,82702 Five years have passed since Hiccup and Toothless united the dragons and Vikings of Berk. Now they spend their time charting unmapped territories. During one of their adventures the pair discover a secret cave that houses hundreds of wild dragons -- and a mysterious dragon rider who turns out to be Hiccup's mother Valka. Hiccup and Toothless then find themselves at the center of a battle to protect Berk from a power-hungry warrior named Drago. rescue husband wife relationship sacrifice parent child relationship loss of loved one viking death of father sequel dragon death of husband warrior mother son relationship Fantasy Action Adventure Animation Comedy Family,0.27762898802757263,0.10400667786598206,0.0910521149635315,0.04483897611498833,0.9432516694068909,0.11169017851352692,0.2078751027584076,"['Fantasy', 'Action', 'Adventure', 'Animation', 'Comedy', 'Family']"
122917,The Hobbit: The Battle of the Five Armies,Action-Adventure-Fantasy,en,116.391,2014-12-10,144.0,Witness the defining chapter of the Middle-Earth saga,7.32,https://image.tmdb.org/t/p/w500/xT98tLqatZPQApyRmlPL12LtiWp.jpg,Immediately after the events of The Desolation of Smaug Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor fueled by the rise of the dark lord Sauron. Dwarves elves and men must unite and the hope for Middle-Earth falls into Bilbo's hands.,122917 Immediately after the events of The Desolation of Smaug Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor fueled by the rise of the dark lord Sauron. Dwarves elves and men must unite and the hope for Middle-Earth falls into Bilbo's hands.,122917 Immediately after the events of The Desolation of Smaug Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor fueled by the rise of the dark lord Sauron. Dwarves elves and men must unite and the hope for Middle-Earth falls into Bilbo's hands. gold corruption based on novel or book orcs elves dwarf mine mountain sequel dragon battle unlikely friendship fantasy world wizard epic battle ring invisibility live action and animation high fantasy sword and sorcery good versus evil creatures dwarves hobbits trolls hobbit armies Action Adventure Fantasy,0.31666505336761475,0.10400667786598206,0.6660840511322021,0.1572009027004242,0.7041165232658386,0.11169017851352692,0.07876550406217575,"['Action', 'Adventure', 'Fantasy']"
1726,Iron Man,Action-Science Fiction-Adventure,en,116.068,2008-04-30,126.0,Heroes aren't born. They're built.,7.6,https://image.tmdb.org/t/p/w500/78lPtwv72eTNqFW9COBYI0dWDJa.jpg,After being held captive in an Afghan cave billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.,1726 After being held captive in an Afghan cave billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.,1726 After being held captive in an Afghan cave billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil. middle east arms dealer malibu superhero based on comic aftercreditsstinger marvel cinematic universe (mcu) counterterrorism Action Science Fiction Adventure,0.3459773361682892,0.358845591545105,0.20716704428195953,0.04056443274021149,0.5494767427444458,0.11169017851352692,0.07876550406217575,"['Action', 'Science Fiction', 'Adventure']"
680,Pulp Fiction,Thriller-Crime,en,115.888,1994-09-10,154.0,You won't know the facts until you've seen the fiction.,8.488,https://image.tmdb.org/t/p/w500/d5iIlFn5s0ImszYzBPb8JPIfbXD.jpg,A burger-loving hit man his philosophical partner a drug-addled gangster's moll and a washed-up boxer converge in this sprawling comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.,680 A burger-loving hit man his philosophical partner a drug-addled gangster's moll and a washed-up boxer converge in this sprawling comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.,680 A burger-loving hit man his philosophical partner a drug-addled gangster's moll and a washed-up boxer converge in this sprawling comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time. drug dealer boxer massage stolen money briefcase crime boss redemption heirloom dance competition los angeles california theft nonlinear timeline multiple storylines neo noir playful awestruck Thriller Crime,0.0641336441040039,0.10400667786598206,0.05136283114552498,0.39879941940307617,0.8502773642539978,0.11169017851352692,0.07876550406217575,"['Thriller', 'Crime']"
558915,The Color Purple,Music-Drama,en,115.761,2023-12-25,141.0,A bold new take on the beloved classic.,6.896,https://image.tmdb.org/t/p/w500/h5bqIxM8GO4TewJ0u6Rzkg58ssJ.jpg,A decades-spanning tale of love and resilience and of one woman's journey to independence. Celie faces many hardships in her life but ultimately finds extraordinary strength and hope in the unbreakable bonds of sisterhood.,558915 A decades-spanning tale of love and resilience and of one woman's journey to independence. Celie faces many hardships in her life but ultimately finds extraordinary strength and hope in the unbreakable bonds of sisterhood.,558915 A decades-spanning tale of love and resilience and of one woman's journey to independence. Celie faces many hardships in her life but ultimately finds extraordinary strength and hope in the unbreakable bonds of sisterhood. adultery child abuse based on novel or book southern usa faith forgiveness georgia musical based on play or musical child bride memphis tennessee lesbian relationship domestic abuse religion domestic violence racism older man younger woman relationship incest county jail self esteem hardship lgbt child marriage estranged family member pregnant teen female empowerment forced marriage 1920s 1940s 1910s sisterhood abusive father 1930s unwanted marriage women's liberation christian missionary 1900s sister sister relationship race relations resilience soul music child sexual abuse 20th century bisexual woman underage marriage familial reconciliation Music Drama,0.0641336441040039,0.10400667786598206,0.05136283114552498,0.3871713876724243,0.5494767427444458,0.9304578900337219,0.07876550406217575,"['Music', 'Drama']"
895006,Demon Slayer: Kimetsu no Yaiba - Tsuzumi Mansion Arc,Animation-Action-Fantasy,ja,115.594,2022-09-15,87.0,,7.6,https://image.tmdb.org/t/p/w500/7syc6DmjSeUSNp4VSGELfHQW17Q.jpg,Tanjiro ventures to the south-southeast where he encounters a cowardly young man named Zenitsu Agatsuma. He is a fellow survivor from Final Selection and his sparrow asks Tanjiro to help keep him in line.,895006 Tanjiro ventures to the south-southeast where he encounters a cowardly young man named Zenitsu Agatsuma. He is a fellow survivor from Final Selection and his sparrow asks Tanjiro to help keep him in line.,895006 Tanjiro ventures to the south-southeast where he encounters a cowardly young man named Zenitsu Agatsuma. He is a fellow survivor from Final Selection and his sparrow asks Tanjiro to help keep him in line. edited from tv series anime Animation Action Fantasy,0.0641336441040039,0.26319068670272827,0.6776477098464966,0.04056443274021149,0.5494767427444458,0.3940541446208954,0.07876550406217575,"['Animation', 'Action', 'Fantasy']"
146233,Prisoners,Drama-Thriller-Crime,en,115.491,2013-09-19,153.0,Every moment matters.,8.098,https://image.tmdb.org/t/p/w500/uhviyknTT5cEQXbn6vWIqfM4vGm.jpg,Keller Dover is facing every parent’s worst nightmare. His six-year-old daughter Anna is missing together with her young friend Joy and as minutes turn to hours panic sets in. The only lead is a dilapidated RV that had earlier been parked on their street.,146233 Keller Dover is facing every parent’s worst nightmare. His six-year-old daughter Anna is missing together with her young friend Joy and as minutes turn to hours panic sets in. The only lead is a dilapidated RV that had earlier been parked on their street.,146233 Keller Dover is facing every parent’s worst nightmare. His six-year-old daughter Anna is missing together with her young friend Joy and as minutes turn to hours panic sets in. The only lead is a dilapidated RV that had earlier been parked on their street. pennsylvania usa kidnapping hostage detective maze symbolism investigation georgia beating god revenge vigilante rural area crime scene brutality candlelight vigil animal cruelty neo noir sex offender child abduction Drama Thriller Crime,0.0641336441040039,0.29690316319465637,0.9875352382659912,0.04056443274021149,0.5494767427444458,0.1583234816789627,0.11498690396547318,"['Drama', 'Thriller', 'Crime']"
615777,Babylon,Drama-Comedy,en,115.361,2022-12-22,189.0,Always make a scene.,7.412,https://image.tmdb.org/t/p/w500/wjOHjWCUE0YzDiEzKv8AfqHj3ir.jpg,A tale of outsized ambition and outrageous excess tracing the rise and fall of multiple characters in an era of unbridled decadence and depravity during Hollywood's transition from silent films to sound films in the late 1920s.,615777 A tale of outsized ambition and outrageous excess tracing the rise and fall of multiple characters in an era of unbridled decadence and depravity during Hollywood's transition from silent films to sound films in the late 1920s.,615777 A tale of outsized ambition and outrageous excess tracing the rise and fall of multiple characters in an era of unbridled decadence and depravity during Hollywood's transition from silent films to sound films in the late 1920s. elephant gambling gambling debt movie business orgy cocaine champagne alcoholism hollywood alcoholic filmmaking movie star silent film star 1920s old hollywood fading star sex Drama Comedy,0.0641336441040039,0.7795453071594238,0.05136283114552498,0.04056443274021149,0.5494767427444458,0.12052828818559647,0.07876550406217575,"['Drama', 'Comedy']"
507532,Finestkind,Crime-Drama-Thriller,en,114.412,2023-09-08,126.0,,7.474,https://image.tmdb.org/t/p/w500/90D6sXfbXKhDpd4S1cHICdAe8VD.jpg,Two brothers are pulled into a deal with an organized crime syndicate in Boston.,507532 Two brothers are pulled into a deal with an organized crime syndicate in Boston.,507532 Two brothers are pulled into a deal with an organized crime syndicate in Boston. boston massachusetts brother criminal case Crime Drama Thriller,0.5112274289131165,0.10400667786598206,0.05136283114552498,0.04056443274021149,0.5494767427444458,0.30309271812438965,0.07876550406217575,"['Crime', 'Drama', 'Thriller']"
106646,The Wolf of Wall Street,Crime-Drama-Comedy,en,114.327,2013-12-25,180.0,EARN. SPEND. PARTY.,8.036,https://image.tmdb.org/t/p/w500/pWHf4khOloNVfCxscsXFj3jj6gP.jpg,A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.,106646 A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.,106646 A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography. corruption drug addiction anti hero con man fraud wall street rise and fall based on true story con artist stockbroker wealthy drugs stripping hedonism decadence corrupt 1980s sharemarket fraud financial market black monday Crime Drama Comedy,0.7979668974876404,0.14830851554870605,0.05136283114552498,0.04056443274021149,0.9286174178123474,0.11169017851352692,0.07876550406217575,"['Crime', 'Drama', 'Comedy']"
818648,Love at First Kiss,Romance-Comedy,es,114.278,2023-03-03,96.0,,6.074,https://image.tmdb.org/t/p/w500/jefnbOGaDQTwY3dATmaiIuNwARs.jpg,The story of Javier who at the age of 16 while kissing a girl for the first time realized that he had a gift of romantic clairvoyance. Javier can see the future... and he finally knows who the love of his life is.,818648 The story of Javier who at the age of 16 while kissing a girl for the first time realized that he had a gift of romantic clairvoyance. Javier can see the future... and he finally knows who the love of his life is.,818648 The story of Javier who at the age of 16 while kissing a girl for the first time realized that he had a gift of romantic clairvoyance. Javier can see the future... and he finally knows who the love of his life is. nan Romance Comedy,0.0641336441040039,0.10400667786598206,0.09063669294118881,0.628195583820343,0.9377061724662781,0.11169017851352692,0.21471819281578064,"['Romance', 'Comedy']"
758336,Love Again,Romance-Drama-Comedy,en,114.107,2023-05-04,104.0,Destiny has a plan.,6.392,https://image.tmdb.org/t/p/w500/yGEiqgynu453hMHxOZYtZlisv95.jpg,Mira Ray dealing with the loss of her fiancé sends a series of romantic texts to his old cell phone number… not realizing the number was reassigned to Rob Burns' new work phone. A journalist Rob is captivated by the honesty in the beautifully confessional texts. When he’s assigned to write a profile of megastar Céline Dion he enlists her help in figuring out how to meet Mira in person and win her heart.,758336 Mira Ray dealing with the loss of her fiancé sends a series of romantic texts to his old cell phone number… not realizing the number was reassigned to Rob Burns' new work phone. A journalist Rob is captivated by the honesty in the beautifully confessional texts. When he’s assigned to write a profile of megastar Céline Dion he enlists her help in figuring out how to meet Mira in person and win her heart.,758336 Mira Ray dealing with the loss of her fiancé sends a series of romantic texts to his old cell phone number… not realizing the number was reassigned to Rob Burns' new work phone. A journalist Rob is captivated by the honesty in the beautifully confessional texts. When he’s assigned to write a profile of megastar Céline Dion he enlists her help in figuring out how to meet Mira in person and win her heart. based on novel or book text message duringcreditsstinger Romance Drama Comedy,0.3384033739566803,0.14214850962162018,0.06715809553861618,0.7181140184402466,0.5494767427444458,0.26778849959373474,0.6551222205162048,"['Romance', 'Drama', 'Comedy']"
779112,BTS World Tour 'Love Yourself - Speak Yourself' London,Music,en,114.009,2020-09-24,226.0,,8.8,https://image.tmdb.org/t/p/w500/k3c3VcMob9J2SjnEyDqVX6Wa6Wf.jpg,At last it's Wembley! The milestone concert of 2 hours and 30 minutes that filled the immense stadium returns to ARMY all around the world!,779112 At last it's Wembley! The milestone concert of 2 hours and 30 minutes that filled the immense stadium returns to ARMY all around the world!,779112 At last it's Wembley! The milestone concert of 2 hours and 30 minutes that filled the immense stadium returns to ARMY all around the world! nan Music,0.00900131557136774,0.0023192493245005608,0.005911846179515123,0.5077531933784485,0.25211209058761597,0.010099578648805618,0.2128026932477951,['Music']
839369,May December,Drama-Comedy,en,113.793,2023-11-16,117.0,Some roles are transformative.,6.889,https://image.tmdb.org/t/p/w500/fRGB8l78uhPp14CAi2vtouTSQge.jpg,Twenty years after their notorious tabloid romance gripped the nation a married couple buckles under the pressure when an actress arrives to do research for a film about their past.,839369 Twenty years after their notorious tabloid romance gripped the nation a married couple buckles under the pressure when an actress arrives to do research for a film about their past.,839369 Twenty years after their notorious tabloid romance gripped the nation a married couple buckles under the pressure when an actress arrives to do research for a film about their past. infidelity sexual abuse dark comedy statutory rape pedophile boundary violations older woman younger man relationship existentialism dramedy baker method acting savannah georgia father son relationship melodrama actress inspired by true events Drama Comedy,0.21991083025932312,0.25270363688468933,0.2222956418991089,0.07457732409238815,0.5494767427444458,0.11169017851352692,0.07876550406217575,"['Drama', 'Comedy']"
8587,The Lion King,Family-Animation-Drama,en,113.759,1994-06-24,89.0,Life's greatest adventure is finding your place in the Circle of Life.,8.256,https://image.tmdb.org/t/p/w500/sKCr78MXSLixwmZ8DyJLrpMsd15.jpg,A young lion prince is cast out of his pride by his cruel uncle who claims he killed his father. While the uncle rules with an iron paw the prince grows up beyond the Savannah living by a philosophy: No worries for the rest of your days. But when his past comes to haunt him the young prince must decide his fate: Will he remain an outcast or face his demons and become what he needs to be?,8587 A young lion prince is cast out of his pride by his cruel uncle who claims he killed his father. While the uncle rules with an iron paw the prince grows up beyond the Savannah living by a philosophy: No worries for the rest of your days. But when his past comes to haunt him the young prince must decide his fate: Will he remain an outcast or face his demons and become what he needs to be?,8587 A young lion prince is cast out of his pride by his cruel uncle who claims he killed his father. While the uncle rules with an iron paw the prince grows up beyond the Savannah living by a philosophy: No worries for the rest of your days. But when his past comes to haunt him the young prince must decide his fate: Will he remain an outcast or face his demons and become what he needs to be? father murder loss of loved one africa lion manipulation redemption musical uncle murder warthog shaman king scar family hyena meerkat nature hamlet mandrill murder confession wildebeest Family Animation Drama,0.37305909395217896,0.5658166408538818,0.8647688627243042,0.016698554158210754,0.9211063981056213,0.037933092564344406,0.0038480237126350403,"['Family', 'Animation', 'Drama']"
76338,Thor: The Dark World,Action-Adventure-Fantasy,en,113.743,2013-10-30,112.0,Delve into the darkness,6.552,https://image.tmdb.org/t/p/w500/wp6OxE4poJ4G7c0U2ZIXasTSMR7.jpg,Thor fights to restore order across the cosmos… but an ancient race led by the vengeful Malekith returns to plunge the universe back into darkness. Faced with an enemy that even Odin and Asgard cannot withstand Thor must embark on his most perilous and personal journey yet one that will reunite him with Jane Foster and force him to sacrifice everything to save us all.,76338 Thor fights to restore order across the cosmos… but an ancient race led by the vengeful Malekith returns to plunge the universe back into darkness. Faced with an enemy that even Odin and Asgard cannot withstand Thor must embark on his most perilous and personal journey yet one that will reunite him with Jane Foster and force him to sacrifice everything to save us all.,76338 Thor fights to restore order across the cosmos… but an ancient race led by the vengeful Malekith returns to plunge the universe back into darkness. Faced with an enemy that even Odin and Asgard cannot withstand Thor must embark on his most perilous and personal journey yet one that will reunite him with Jane Foster and force him to sacrifice everything to save us all. superhero based on comic hostile takeover norse mythology aftercreditsstinger duringcreditsstinger marvel cinematic universe (mcu) mythological place Action Adventure Fantasy,0.11652211844921112,0.10400667786598206,0.9878316521644592,0.04056443274021149,0.5494767427444458,0.11169017851352692,0.07876550406217575,"['Action', 'Adventure', 'Fantasy']"
